Payment ID,Loan ID,Pay Date,Amount Paid,Status
PAY43852,LOAN20731,2025-07-19,139450.71,OnTime
PAY43853,LOAN20731,2025-08-19,139450.71,OnTime
PAY43854,LOAN20731,2025-09-19,139450.71,OnTime
PAY43855,LOAN20732,2023-01-29,0.0,Late
PAY43856,LOAN20732,2023-02-28,0.0,Late
PAY43857,LOAN20732,2023-03-29,0.0,Late
PAY43858,LOAN20732,2023-04-29,0.0,Late
PAY43859,LOAN20732,2023-05-29,0.0,Late
PAY43860,LOAN20732,2023-06-29,0.0,Late
PAY43861,LOAN20732,2023-07-29,0.0,Late
PAY43862,LOAN20732,2023-08-29,0.0,Late
PAY43863,LOAN20732,2023-09-29,0.0,Late
PAY43864,LOAN20732,2023-10-29,0.0,Late
PAY43865,LOAN20732,2023-11-29,0.0,Late
PAY43866,LOAN20732,2023-12-29,0.0,Late
PAY43867,LOAN20732,2024-01-29,0.0,Late
PAY43868,LOAN20732,2024-02-29,0.0,Late
PAY43869,LOAN20732,2024-03-29,0.0,Late
PAY43870,LOAN20732,2024-04-29,0.0,Late
PAY43871,LOAN20732,2024-05-29,0.0,Late
PAY43872,LOAN20732,2024-06-29,0.0,Late
PAY43873,LOAN20732,2024-07-29,0.0,Late
PAY43874,LOAN20732,2024-08-29,0.0,Late
PAY43875,LOAN20732,2024-09-29,0.0,Late
PAY43876,LOAN20732,2024-10-29,0.0,Late
PAY43877,LOAN20732,2024-11-29,0.0,Late
PAY43878,LOAN20732,2024-12-29,0.0,Late
PAY43879,LOAN20732,2025-01-29,0.0,Late
PAY43880,LOAN20732,2025-02-28,0.0,Late
PAY43881,LOAN20732,2025-03-29,0.0,Late
PAY43882,LOAN20732,2025-04-29,0.0,Late
PAY43883,LOAN20732,2025-05-29,0.0,Late
PAY43884,LOAN20732,2025-06-29,0.0,Late
PAY43885,LOAN20732,2025-07-29,0.0,Late
PAY43886,LOAN20732,2025-08-29,0.0,Late
PAY43887,LOAN20732,2025-09-29,0.0,Late
PAY43888,LOAN20732,2025-10-29,0.0,Late
PAY43889,LOAN20732,2025-11-29,0.0,Late
PAY43890,LOAN20732,2025-12-29,0.0,Late
PAY43891,LOAN20732,2026-01-29,0.0,Late
PAY43892,LOAN20732,2026-02-28,0.0,Late
PAY43893,LOAN20732,2026-03-29,0.0,Late
PAY43894,LOAN20732,2026-04-29,0.0,Late
PAY43895,LOAN20732,2026-05-29,0.0,Late
PAY43896,LOAN20732,2026-06-29,0.0,Late
PAY43897,LOAN20732,2026-07-29,0.0,Late
PAY43898,LOAN20732,2026-08-29,0.0,Late
PAY43899,LOAN20733,2025-03-28,54916.12,Late
PAY43900,LOAN20733,2025-04-28,75395.17,Late
PAY43901,LOAN20733,2025-05-28,58231.75,Late
PAY43902,LOAN20733,2025-06-28,71001.03,Late
PAY43903,LOAN20733,2025-07-28,68689.54,Late
PAY43904,LOAN20733,2025-08-28,88103.42,Late
PAY43905,LOAN20733,2025-09-28,89498.32,Late
PAY43906,LOAN20734,2024-09-21,54244.12,OnTime
PAY43907,LOAN20734,2024-10-21,63163.18,OnTime
PAY43908,LOAN20734,2024-11-21,63447.81,OnTime
PAY43909,LOAN20734,2024-12-21,54160.33,OnTime
PAY43910,LOAN20735,2025-02-15,122492.25,Late
PAY43911,LOAN20735,2025-03-15,122492.25,Late
PAY43912,LOAN20735,2025-04-15,122492.25,Late
PAY43913,LOAN20735,2025-05-15,122492.25,Late
PAY43914,LOAN20735,2025-06-15,122492.25,Late
PAY43915,LOAN20735,2025-07-15,122492.25,Late
PAY43916,LOAN20735,2025-08-15,122492.25,Late
PAY43917,LOAN20735,2025-09-15,122492.25,Late
PAY43918,LOAN20735,2025-10-15,122492.25,Late
PAY43919,LOAN20735,2025-11-15,122492.25,Late
PAY43920,LOAN20735,2025-12-15,122492.25,Late
PAY43921,LOAN20735,2026-01-15,122492.25,Late
PAY43922,LOAN20735,2026-02-15,122492.25,Late
PAY43923,LOAN20735,2026-03-15,122492.25,Late
PAY43924,LOAN20735,2026-04-15,122492.25,Late
PAY43925,LOAN20735,2026-05-15,122492.25,Late
PAY43926,LOAN20735,2026-06-15,122492.25,Late
PAY43927,LOAN20735,2026-07-15,122492.25,Late
PAY43928,LOAN20736,2022-02-11,0.0,Late
PAY43929,LOAN20736,2022-03-11,0.0,Late
PAY43930,LOAN20736,2022-04-11,0.0,Late
PAY43931,LOAN20736,2022-05-11,0.0,Late
PAY43932,LOAN20736,2022-06-11,0.0,Late
PAY43933,LOAN20736,2022-07-11,0.0,Late
PAY43934,LOAN20736,2022-08-11,0.0,Late
PAY43935,LOAN20736,2022-09-11,0.0,Late
PAY43936,LOAN20737,2024-07-07,99035.79,Late
PAY43937,LOAN20737,2024-08-07,99035.79,Late
PAY43938,LOAN20737,2024-09-07,99035.79,Late
PAY43939,LOAN20737,2024-10-07,99035.79,Late
PAY43940,LOAN20737,2024-11-07,99035.79,Late
PAY43941,LOAN20737,2024-12-07,99035.79,Late
PAY43942,LOAN20737,2025-01-07,99035.79,Late
PAY43943,LOAN20737,2025-02-07,99035.79,Late
PAY43944,LOAN20737,2025-03-07,99035.79,Late
PAY43945,LOAN20737,2025-04-07,99035.79,Late
PAY43946,LOAN20737,2025-05-07,99035.79,Late
PAY43947,LOAN20737,2025-06-07,99035.79,Late
PAY43948,LOAN20737,2025-07-07,99035.79,Late
PAY43949,LOAN20737,2025-08-07,99035.79,Late
PAY43950,LOAN20737,2025-09-07,99035.79,Late
PAY43951,LOAN20737,2025-10-07,99035.79,Late
PAY43952,LOAN20737,2025-11-07,99035.79,Late
PAY43953,LOAN20737,2025-12-07,99035.79,Late
PAY43954,LOAN20737,2026-01-07,99035.79,Late
PAY43955,LOAN20737,2026-02-07,99035.79,Late
PAY43956,LOAN20737,2026-03-07,99035.79,Late
PAY43957,LOAN20737,2026-04-07,99035.79,Late
PAY43958,LOAN20738,2021-11-24,0.0,Late
PAY43959,LOAN20738,2021-12-24,0.0,Late
PAY43960,LOAN20738,2022-01-24,0.0,Late
PAY43961,LOAN20738,2022-02-24,0.0,Late
PAY43962,LOAN20738,2022-03-24,0.0,Late
PAY43963,LOAN20738,2022-04-24,0.0,Late
PAY43964,LOAN20738,2022-05-24,0.0,Late
PAY43965,LOAN20738,2022-06-24,0.0,Late
PAY43966,LOAN20738,2022-07-24,0.0,Late
PAY43967,LOAN20738,2022-08-24,0.0,Late
PAY43968,LOAN20738,2022-09-24,0.0,Late
PAY43969,LOAN20738,2022-10-24,0.0,Late
PAY43970,LOAN20738,2022-11-24,0.0,Late
PAY43971,LOAN20738,2022-12-24,0.0,Late
PAY43972,LOAN20738,2023-01-24,0.0,Late
PAY43973,LOAN20738,2023-02-24,0.0,Late
PAY43974,LOAN20738,2023-03-24,0.0,Late
PAY43975,LOAN20738,2023-04-24,0.0,Late
PAY43976,LOAN20738,2023-05-24,0.0,Late
PAY43977,LOAN20738,2023-06-24,0.0,Late
PAY43978,LOAN20738,2023-07-24,0.0,Late
PAY43979,LOAN20739,2022-07-29,377461.4,OnTime
PAY43980,LOAN20739,2022-08-29,377461.4,OnTime
PAY43981,LOAN20739,2022-09-29,377461.4,OnTime
PAY43982,LOAN20739,2022-10-29,377461.4,OnTime
PAY43983,LOAN20739,2022-11-29,377461.4,OnTime
PAY43984,LOAN20739,2022-12-29,377461.4,OnTime
PAY43985,LOAN20739,2023-01-29,377461.4,OnTime
PAY43986,LOAN20739,2023-02-28,377461.4,OnTime
PAY43987,LOAN20739,2023-03-29,377461.4,OnTime
PAY43988,LOAN20739,2023-04-29,377461.4,OnTime
PAY43989,LOAN20739,2023-05-29,377461.4,OnTime
PAY43991,LOAN20740,2022-03-14,164385.93,Late
PAY43992,LOAN20740,2022-04-14,164385.93,Late
PAY43993,LOAN20740,2022-05-14,164385.93,Late
PAY43994,LOAN20740,2022-06-14,164385.93,Late
PAY43995,LOAN20740,2022-07-14,164385.93,Late
PAY43996,LOAN20741,2024-04-24,75634.94,Late
PAY43997,LOAN20741,2024-05-24,75634.94,Late
PAY43998,LOAN20741,2024-06-24,75634.94,Late
PAY43999,LOAN20741,2024-07-24,75634.94,Late
PAY44000,LOAN20741,2024-08-24,75634.94,Late
PAY44001,LOAN20741,2024-09-24,75634.94,Late
PAY44002,LOAN20741,2024-10-24,75634.94,Late
PAY44003,LOAN20741,2024-11-24,75634.94,Late
PAY44004,LOAN20741,2024-12-24,75634.94,Late
PAY44005,LOAN20741,2025-01-24,75634.94,Late
PAY44006,LOAN20741,2025-02-24,75634.94,Late
PAY44007,LOAN20741,2025-03-24,75634.94,Late
PAY44008,LOAN20741,2025-04-24,75634.94,Late
PAY44009,LOAN20741,2025-05-24,75634.94,Late
PAY44010,LOAN20741,2025-06-24,75634.94,Late
PAY44011,LOAN20741,2025-07-24,75634.94,Late
PAY44012,LOAN20741,2025-08-24,75634.94,Late
PAY44013,LOAN20741,2025-09-24,75634.94,Late
PAY44014,LOAN20741,2025-10-24,75634.94,Late
PAY44015,LOAN20741,2025-11-24,75634.94,Late
PAY44016,LOAN20741,2025-12-24,75634.94,Late
PAY44017,LOAN20741,2026-01-24,75634.94,Late
PAY44018,LOAN20741,2026-02-24,75634.94,Late
PAY44019,LOAN20741,2026-03-24,75634.94,Late
PAY44020,LOAN20741,2026-04-24,75634.94,Late
PAY44021,LOAN20741,2026-05-24,75634.94,Late
PAY44022,LOAN20741,2026-06-24,75634.94,Late
PAY44023,LOAN20741,2026-07-24,75634.94,Late
PAY44024,LOAN20741,2026-08-24,75634.94,Late
PAY44025,LOAN20741,2026-09-24,75634.94,Late
PAY44026,LOAN20741,2026-10-24,75634.94,Late
PAY44027,LOAN20741,2026-11-24,75634.94,Late
PAY44028,LOAN20742,2023-06-18,15378.7,OnTime
PAY44029,LOAN20742,2023-07-18,15378.7,OnTime
PAY44030,LOAN20742,2023-08-18,15378.7,OnTime
PAY44031,LOAN20742,2023-09-18,15378.7,OnTime
PAY44032,LOAN20742,2023-10-18,15378.7,OnTime
PAY44033,LOAN20742,2023-11-18,15378.7,OnTime
PAY44034,LOAN20742,2023-12-18,15378.7,OnTime
PAY44035,LOAN20742,2024-01-18,15378.7,OnTime
PAY44036,LOAN20742,2024-02-18,15378.7,OnTime
PAY44037,LOAN20742,2024-03-18,15378.7,OnTime
PAY44038,LOAN20742,2024-04-18,15378.7,OnTime
PAY44039,LOAN20742,2024-05-18,15378.7,OnTime
PAY44040,LOAN20742,2024-06-18,15378.7,OnTime
PAY44041,LOAN20742,2024-07-18,15378.7,OnTime
PAY44042,LOAN20743,2023-04-13,66255.74,Late
PAY44043,LOAN20743,2023-05-13,63142.28,Late
PAY44044,LOAN20743,2023-06-13,45502.63,Late
PAY44045,LOAN20743,2023-07-13,51521.01,Late
PAY44046,LOAN20743,2023-08-13,42616.07,Late
PAY44047,LOAN20743,2023-09-13,60445.32,Late
PAY44048,LOAN20743,2023-10-13,43147.36,Late
PAY44049,LOAN20743,2023-11-13,72654.34,Late
PAY44050,LOAN20743,2023-12-13,65649.21,Late
PAY44051,LOAN20743,2024-01-13,52323.61,Late
PAY44052,LOAN20743,2024-02-13,58751.04,Late
PAY44053,LOAN20743,2024-03-13,70108.55,Late
PAY44054,LOAN20743,2024-04-13,57916.08,Late
PAY44055,LOAN20743,2024-05-13,44960.54,Late
PAY44056,LOAN20743,2024-06-13,51929.92,Late
PAY44057,LOAN20743,2024-07-13,67781.03,Late
PAY44058,LOAN20743,2024-08-13,60991.61,Late
PAY44059,LOAN20743,2024-09-13,61213.84,Late
PAY44060,LOAN20743,2024-10-13,68589.1,Late
PAY44061,LOAN20743,2024-11-13,69515.76,Late
PAY44062,LOAN20743,2024-12-13,70396.97,Late
PAY44063,LOAN20743,2025-01-13,42242.16,Late
PAY44064,LOAN20743,2025-02-13,57575.7,Late
PAY44065,LOAN20743,2025-03-13,64278.15,Late
PAY44066,LOAN20743,2025-04-13,64838.46,Late
PAY44067,LOAN20743,2025-05-13,59711.86,Late
PAY44068,LOAN20743,2025-06-13,44697.36,Late
PAY44069,LOAN20743,2025-07-13,66220.49,Late
PAY44070,LOAN20743,2025-08-13,63581.97,Late
PAY44071,LOAN20743,2025-09-13,41944.77,Late
PAY44072,LOAN20743,2025-10-13,54834.56,Late
PAY44073,LOAN20743,2025-11-13,44942.75,Late
PAY44074,LOAN20743,2025-12-13,50522.9,Late
PAY44075,LOAN20743,2026-01-13,39622.11,Late
PAY44076,LOAN20743,2026-02-13,52668.02,Late
PAY44077,LOAN20743,2026-03-13,57771.97,Late
PAY44078,LOAN20743,2026-04-13,60150.99,Late
PAY44079,LOAN20743,2026-05-13,61649.53,Late
PAY44080,LOAN20743,2026-06-13,67547.12,Late
PAY44081,LOAN20744,2021-09-21,29949.21,OnTime
PAY44082,LOAN20744,2021-10-21,27855.0,OnTime
PAY44083,LOAN20744,2021-11-21,43973.83,OnTime
PAY44084,LOAN20744,2021-12-21,28651.64,OnTime
PAY44085,LOAN20744,2022-01-21,46690.74,OnTime
PAY44086,LOAN20744,2022-02-21,43775.42,OnTime
PAY44087,LOAN20744,2022-03-21,36242.22,OnTime
PAY44088,LOAN20744,2022-04-21,46837.61,OnTime
PAY44089,LOAN20745,2023-12-23,140024.8,Late
PAY44090,LOAN20745,2024-01-23,140024.8,Late
PAY44091,LOAN20745,2024-02-23,140024.8,Late
PAY44092,LOAN20745,2024-03-23,140024.8,Late
PAY44093,LOAN20745,2024-04-23,140024.8,Late
PAY44094,LOAN20745,2024-05-23,140024.8,Late
PAY44095,LOAN20745,2024-06-23,140024.8,Late
PAY44096,LOAN20745,2024-07-23,140024.8,Late
PAY44097,LOAN20745,2024-08-23,140024.8,Late
PAY44098,LOAN20745,2024-09-23,140024.8,Late
PAY44099,LOAN20745,2024-10-23,140024.8,Late
PAY44101,LOAN20746,2025-03-27,0.0,OnTime
PAY44102,LOAN20746,2025-04-27,0.0,OnTime
PAY44103,LOAN20746,2025-05-27,0.0,OnTime
PAY44104,LOAN20746,2025-06-27,0.0,OnTime
PAY44105,LOAN20746,2025-07-27,0.0,OnTime
PAY44106,LOAN20746,2025-08-27,0.0,OnTime
PAY44107,LOAN20746,2025-09-27,0.0,OnTime
PAY44108,LOAN20746,2025-10-27,0.0,OnTime
PAY44109,LOAN20746,2025-11-27,0.0,OnTime
PAY44110,LOAN20746,2025-12-27,0.0,OnTime
PAY44111,LOAN20747,2022-05-26,326435.08,Late
PAY44112,LOAN20747,2022-06-26,326435.08,Late
PAY44113,LOAN20747,2022-07-26,326435.08,Late
PAY44114,LOAN20747,2022-08-26,326435.08,Late
PAY44115,LOAN20748,2024-07-20,53065.78,OnTime
PAY44116,LOAN20748,2024-08-20,61866.58,OnTime
PAY44117,LOAN20748,2024-09-20,76206.98,OnTime
PAY44118,LOAN20748,2024-10-20,63875.04,OnTime
PAY44119,LOAN20748,2024-11-20,88621.52,OnTime
PAY44120,LOAN20748,2024-12-20,51707.27,OnTime
PAY44121,LOAN20748,2025-01-20,72406.96,OnTime
PAY44122,LOAN20749,2023-07-17,0.0,OnTime
PAY44123,LOAN20749,2023-08-17,0.0,OnTime
PAY44124,LOAN20749,2023-09-17,0.0,OnTime
PAY44125,LOAN20749,2023-10-17,0.0,OnTime
PAY44126,LOAN20749,2023-11-17,0.0,OnTime
PAY44127,LOAN20749,2023-12-17,0.0,OnTime
PAY44128,LOAN20749,2024-01-17,0.0,OnTime
PAY44129,LOAN20750,2024-09-01,55928.21,Late
PAY44130,LOAN20750,2024-10-01,57923.81,Late
PAY44131,LOAN20750,2024-11-01,45114.98,Late
PAY44132,LOAN20750,2024-12-01,48628.0,Late
PAY44133,LOAN20750,2025-01-01,64083.75,Late
PAY44134,LOAN20750,2025-02-01,43156.11,Late
PAY44135,LOAN20750,2025-03-01,63541.39,Late
PAY44136,LOAN20750,2025-04-01,55018.15,Late
PAY44137,LOAN20750,2025-05-01,61454.86,Late
PAY44138,LOAN20750,2025-06-01,59887.71,Late
PAY44139,LOAN20750,2025-07-01,43561.56,Late
PAY44140,LOAN20750,2025-08-01,55216.78,Late
PAY44141,LOAN20750,2025-09-01,64859.34,Late
PAY44142,LOAN20750,2025-10-01,50807.09,Late
PAY44143,LOAN20750,2025-11-01,68048.71,Late
PAY44144,LOAN20750,2025-12-01,51455.46,Late
PAY44145,LOAN20750,2026-01-01,41473.57,Late
PAY44146,LOAN20750,2026-02-01,49430.22,Late
PAY44147,LOAN20750,2026-03-01,67568.42,Late
PAY44148,LOAN20750,2026-04-01,47181.32,Late
PAY44149,LOAN20750,2026-05-01,64871.43,Late
PAY44150,LOAN20750,2026-06-01,65295.72,Late
PAY44151,LOAN20750,2026-07-01,48164.12,Late
PAY44152,LOAN20750,2026-08-01,39553.25,Late
PAY44153,LOAN20750,2026-09-01,60240.97,Late
PAY44154,LOAN20750,2026-10-01,46916.52,Late
PAY44155,LOAN20750,2026-11-01,62123.79,Late
PAY44156,LOAN20750,2026-12-01,51147.05,Late
PAY44157,LOAN20750,2027-01-01,52521.67,Late
PAY44158,LOAN20750,2027-02-01,61962.03,Late
PAY44159,LOAN20750,2027-03-01,49202.11,Late
PAY44160,LOAN20750,2027-04-01,51162.3,Late
PAY44161,LOAN20751,2023-10-27,18750.73,Late
PAY44162,LOAN20751,2023-11-27,18750.73,Late
PAY44163,LOAN20751,2023-12-27,18750.73,Late
PAY44164,LOAN20752,2025-02-13,0.0,Late
PAY44165,LOAN20752,2025-03-13,0.0,Late
PAY44166,LOAN20752,2025-04-13,0.0,Late
PAY44167,LOAN20752,2025-05-13,0.0,Late
PAY44168,LOAN20752,2025-06-13,0.0,Late
PAY44169,LOAN20752,2025-07-13,0.0,Late
PAY44170,LOAN20752,2025-08-13,0.0,Late
PAY44171,LOAN20753,2024-11-30,150467.11,OnTime
PAY44172,LOAN20753,2024-12-31,149590.49,OnTime
PAY44173,LOAN20753,2025-01-31,165300.99,OnTime
PAY44174,LOAN20753,2025-02-28,193318.58,OnTime
PAY44175,LOAN20753,2025-03-31,149038.54,OnTime
PAY44176,LOAN20753,2025-04-30,165133.4,OnTime
PAY44177,LOAN20753,2025-05-31,179642.04,OnTime
PAY44178,LOAN20753,2025-06-30,139893.04,OnTime
PAY44179,LOAN20753,2025-07-31,140693.72,OnTime
PAY44180,LOAN20754,2021-08-24,2924.57,Late
PAY44181,LOAN20754,2021-09-24,2924.57,Late
PAY44182,LOAN20754,2021-10-24,2924.57,Late
PAY44183,LOAN20754,2021-11-24,2924.57,Late
PAY44184,LOAN20754,2021-12-24,2924.57,Late
PAY44185,LOAN20754,2022-01-24,2924.57,Late
PAY44186,LOAN20754,2022-02-24,2924.57,Late
PAY44187,LOAN20754,2022-03-24,2924.57,Late
PAY44188,LOAN20754,2022-04-24,2924.57,Late
PAY44189,LOAN20754,2022-05-24,2924.57,Late
PAY44190,LOAN20754,2022-06-24,2924.57,Late
PAY44191,LOAN20754,2022-07-24,2924.57,Late
PAY44192,LOAN20754,2022-08-24,2924.57,Late
PAY44193,LOAN20754,2022-09-24,2924.57,Late
PAY44194,LOAN20754,2022-10-24,2924.57,Late
PAY44195,LOAN20754,2022-11-24,2924.57,Late
PAY44196,LOAN20754,2022-12-24,2924.57,Late
PAY44197,LOAN20754,2023-01-24,2924.57,Late
PAY44198,LOAN20754,2023-02-24,2924.57,Late
PAY44199,LOAN20754,2023-03-24,2924.57,Late
PAY44200,LOAN20754,2023-04-24,2924.57,Late
PAY44201,LOAN20754,2023-05-24,2924.57,Late
PAY44202,LOAN20754,2023-06-24,2924.57,Late
PAY44203,LOAN20754,2023-07-24,2924.57,Late
PAY44204,LOAN20754,2023-08-24,2924.57,Late
PAY44205,LOAN20754,2023-09-24,2924.57,Late
PAY44206,LOAN20754,2023-10-24,2924.57,Late
PAY44207,LOAN20754,2023-11-24,2924.57,Late
PAY44208,LOAN20754,2023-12-24,2924.57,Late
PAY44209,LOAN20754,2024-01-24,2924.57,Late
PAY44210,LOAN20754,2024-02-24,2924.57,Late
PAY44211,LOAN20754,2024-03-24,2924.57,Late
PAY44212,LOAN20754,2024-04-24,2924.57,Late
PAY44213,LOAN20754,2024-05-24,2924.57,Late
PAY44214,LOAN20754,2024-06-24,2924.57,Late
PAY44215,LOAN20754,2024-07-24,2924.57,Late
PAY44216,LOAN20754,2024-08-24,2924.57,Late
PAY44217,LOAN20754,2024-09-24,2924.57,Late
PAY44218,LOAN20754,2024-10-24,2924.57,Late
PAY44219,LOAN20754,2024-11-24,2924.57,Late
PAY44220,LOAN20754,2024-12-24,2924.57,Late
PAY44221,LOAN20754,2025-01-24,2924.57,Late
PAY44222,LOAN20754,2025-02-24,2924.57,Late
PAY44223,LOAN20754,2025-03-24,2924.57,Late
PAY44224,LOAN20754,2025-04-24,2924.57,Late
PAY44225,LOAN20754,2025-05-24,2924.57,Late
PAY44226,LOAN20754,2025-06-24,2924.57,Late
PAY44227,LOAN20754,2025-07-24,2924.57,Late
PAY44228,LOAN20754,2025-08-24,2924.57,Late
PAY44229,LOAN20754,2025-09-24,2924.57,Late
PAY44230,LOAN20754,2025-10-24,2924.57,Late
PAY44231,LOAN20754,2025-11-24,2924.57,Late
PAY44232,LOAN20754,2025-12-24,2924.57,Late
PAY44233,LOAN20754,2026-01-24,2924.57,Late
PAY44234,LOAN20754,2026-02-24,2924.57,Late
PAY44235,LOAN20754,2026-03-24,2924.57,Late
PAY44236,LOAN20754,2026-04-24,2924.57,Late
PAY44237,LOAN20755,2023-01-08,209746.74,OnTime
PAY44238,LOAN20755,2023-02-08,209746.74,OnTime
PAY44239,LOAN20755,2023-03-08,209746.74,OnTime
PAY44240,LOAN20755,2023-04-08,209746.74,OnTime
PAY44241,LOAN20755,2023-05-08,209746.74,OnTime
PAY44242,LOAN20755,2023-06-08,209746.74,OnTime
PAY44243,LOAN20755,2023-07-08,209746.74,OnTime
PAY44244,LOAN20755,2023-08-08,209746.74,OnTime
PAY44245,LOAN20756,2024-09-13,289061.48,OnTime
PAY44246,LOAN20756,2024-10-13,259841.87,OnTime
PAY44247,LOAN20756,2024-11-13,239467.1,OnTime
PAY44248,LOAN20756,2024-12-13,249286.86,OnTime
PAY44249,LOAN20756,2025-01-13,163189.41,OnTime
PAY44250,LOAN20756,2025-02-13,245163.52,OnTime
PAY44251,LOAN20756,2025-03-13,230044.89,OnTime
PAY44252,LOAN20756,2025-04-13,235090.39,OnTime
PAY44253,LOAN20756,2025-05-13,209149.82,OnTime
PAY44254,LOAN20756,2025-06-13,170453.21,OnTime
PAY44255,LOAN20756,2025-07-13,186027.28,OnTime
PAY44257,LOAN20757,2024-03-08,158045.11,Late
PAY44258,LOAN20757,2024-04-08,117126.36,Late
PAY44259,LOAN20757,2024-05-08,121503.51,Late
PAY44260,LOAN20757,2024-06-08,90252.84,Late
PAY44261,LOAN20757,2024-07-08,89109.66,Late
PAY44262,LOAN20757,2024-08-08,140413.52,Late
PAY44263,LOAN20757,2024-09-08,126894.34,Late
PAY44264,LOAN20757,2024-10-08,124675.8,Late
PAY44265,LOAN20757,2024-11-08,104627.17,Late
PAY44266,LOAN20757,2024-12-08,142494.72,Late
PAY44267,LOAN20757,2025-01-08,98973.91,Late
PAY44268,LOAN20757,2025-02-08,100611.89,Late
PAY44269,LOAN20758,2023-09-19,35846.01,OnTime
PAY44270,LOAN20758,2023-10-19,31946.77,OnTime
PAY44271,LOAN20758,2023-11-19,31079.06,OnTime
PAY44272,LOAN20758,2023-12-19,39970.88,OnTime
PAY44273,LOAN20758,2024-01-19,40099.06,OnTime
PAY44274,LOAN20758,2024-02-19,43978.47,OnTime
PAY44275,LOAN20758,2024-03-19,34884.72,OnTime
PAY44276,LOAN20758,2024-04-19,27181.04,OnTime
PAY44277,LOAN20758,2024-05-19,31664.81,OnTime
PAY44278,LOAN20758,2024-06-19,47454.24,OnTime
PAY44279,LOAN20758,2024-07-19,38876.0,OnTime
PAY44280,LOAN20758,2024-08-19,41412.69,OnTime
PAY44281,LOAN20758,2024-09-19,25711.78,OnTime
PAY44282,LOAN20758,2024-10-19,37131.22,OnTime
PAY44283,LOAN20758,2024-11-19,26386.22,OnTime
PAY44284,LOAN20758,2024-12-19,38271.81,OnTime
PAY44285,LOAN20758,2025-01-19,46130.12,OnTime
PAY44286,LOAN20758,2025-02-19,47195.24,OnTime
PAY44287,LOAN20758,2025-03-19,37630.76,OnTime
PAY44288,LOAN20758,2025-04-19,35789.96,OnTime
PAY44289,LOAN20758,2025-05-19,46672.11,OnTime
PAY44290,LOAN20758,2025-06-19,40605.1,OnTime
PAY44291,LOAN20758,2025-07-19,26998.06,OnTime
PAY44292,LOAN20758,2025-08-19,35958.08,OnTime
PAY44293,LOAN20758,2025-09-19,30917.71,OnTime
PAY44294,LOAN20758,2025-10-19,36049.26,OnTime
PAY44295,LOAN20759,2021-10-15,0.0,OnTime
PAY44296,LOAN20759,2021-11-15,0.0,OnTime
PAY44297,LOAN20759,2021-12-15,0.0,OnTime
PAY44298,LOAN20759,2022-01-15,0.0,OnTime
PAY44299,LOAN20759,2022-02-15,0.0,OnTime
PAY44300,LOAN20759,2022-03-15,0.0,OnTime
PAY44301,LOAN20759,2022-04-15,0.0,OnTime
PAY44302,LOAN20759,2022-05-15,0.0,OnTime
PAY44303,LOAN20759,2022-06-15,0.0,OnTime
PAY44304,LOAN20759,2022-07-15,0.0,OnTime
PAY44305,LOAN20759,2022-08-15,0.0,OnTime
PAY44306,LOAN20759,2022-09-15,0.0,OnTime
PAY44307,LOAN20759,2022-10-15,0.0,OnTime
PAY44308,LOAN20759,2022-11-15,0.0,OnTime
PAY44309,LOAN20759,2022-12-15,0.0,OnTime
PAY44310,LOAN20759,2023-01-15,0.0,OnTime
PAY44311,LOAN20759,2023-02-15,0.0,OnTime
PAY44312,LOAN20759,2023-03-15,0.0,OnTime
PAY44313,LOAN20759,2023-04-15,0.0,OnTime
PAY44314,LOAN20759,2023-05-15,0.0,OnTime
PAY44315,LOAN20759,2023-06-15,0.0,OnTime
PAY44316,LOAN20759,2023-07-15,0.0,OnTime
PAY44317,LOAN20760,2023-01-31,81303.76,OnTime
PAY44318,LOAN20760,2023-02-28,87747.71,OnTime
PAY44319,LOAN20760,2023-03-31,76283.32,OnTime
PAY44320,LOAN20760,2023-04-30,66491.2,OnTime
PAY44321,LOAN20760,2023-05-31,83758.35,OnTime
PAY44322,LOAN20760,2023-06-30,100365.97,OnTime
PAY44323,LOAN20760,2023-07-31,91912.15,OnTime
PAY44324,LOAN20760,2023-08-31,75347.22,OnTime
PAY44325,LOAN20760,2023-09-30,105723.41,OnTime
PAY44326,LOAN20760,2023-10-31,104537.4,OnTime
PAY44327,LOAN20760,2023-11-30,68784.23,OnTime
PAY44328,LOAN20760,2023-12-31,60140.16,OnTime
PAY44329,LOAN20760,2024-01-31,95844.08,OnTime
PAY44330,LOAN20760,2024-02-29,100234.09,OnTime
PAY44331,LOAN20760,2024-03-31,107368.57,OnTime
PAY44332,LOAN20760,2024-04-30,103399.42,OnTime
PAY44333,LOAN20760,2024-05-31,88683.17,OnTime
PAY44334,LOAN20760,2024-06-30,85097.86,OnTime
PAY44335,LOAN20760,2024-07-31,59551.28,OnTime
PAY44336,LOAN20760,2024-08-31,70682.02,OnTime
PAY44337,LOAN20760,2024-09-30,81514.82,OnTime
PAY44338,LOAN20760,2024-10-31,90105.91,OnTime
PAY44339,LOAN20760,2024-11-30,86481.45,OnTime
PAY44340,LOAN20760,2024-12-31,95911.6,OnTime
PAY44341,LOAN20760,2025-01-31,72366.29,OnTime
PAY44342,LOAN20760,2025-02-28,86873.17,OnTime
PAY44343,LOAN20761,2021-12-27,98217.41,Late
PAY44344,LOAN20761,2022-01-27,98217.41,Late
PAY44345,LOAN20761,2022-02-27,98217.41,Late
